Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
長野県	上田	48	0402	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0402&year=&month=&day=&view=	平年日照時間(時間)	2221.9	184.3	186.7	203.7	211.3	218.8	165.4	174.2	204.3	156.6	164.2	172.4	180.0
長野県	大町	48	0399	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0399&year=&month=&day=&view=	平年日照時間(時間)	1730.0	107.2	125.3	163.4	185.1	198.4	146.6	137.4	169.4	118.9	137.6	132.2	108.6
長野県	穂高	48	0404	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0404&year=&month=&day=&view=	平年日照時間(時間)	1874.1	139.9	148.3	172.1	193.9	201.6	149.0	151.2	184.3	131.4	137.1	135.1	130.2
長野県	佐久	48	0408	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0408&year=&month=&day=&view=	平年日照時間(時間)	2146.9	188.7	178.3	194.7	202.6	213.7	159.2	168.3	197.0	144.0	148.2	169.3	182.8
長野県	野辺山	48	0415	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0415&year=&month=&day=&view=	平年日照時間(時間)	1933.7	175.7	167.1	179.8	188.3	186.0	127.7	142.2	160.1	124.1	140.2	167.9	175.5
長野県	原村	48	0414	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0414&year=&month=&day=&view=	平年日照時間(時間)	2188.4	185.2	183.3	190.2	197.2	211.9	164.9	172.9	204.5	156.3	165.0	177.7	179.1
長野県	木曽福島	48	0417	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0417&year=&month=&day=&view=	平年日照時間(時間)	2005.3	141.1	155.2	181.5	198.8	210.0	160.2	166.1	195.1	157.1	158.4	149.9	131.9
長野県	飯島	48	0424	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0424&year=&month=&day=&view=	平年日照時間(時間)	2054.5	165.3	162.2	177.8	196.1	208.9	152.2	159.9	199.0	155.9	160.4	158.7	158.2
長野県	菅平	48	0992	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0992&year=&month=&day=&view=	平年日照時間(時間)	1955.2	135.5	135.9	161.1	189.8	214.5	165.4	166.6	189.4	143.4	156.4	155.6	139.1
長野県	東御	48	0993	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0993&year=&month=&day=&view=	平年日照時間(時間)	2181.1	179.4	184.7	203.6	209.0	217.6	157.3	168.2	193.1	149.5	164.7	174.0	180.1
長野県	南木曽	48	1022	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1022&year=&month=&day=&view=	平年日照時間(時間)	1872.7	130.6	142.4	168.8	182.9	193.2	148.1	152.8	179.9	146.8	154.8	138.9	130.1
長野県	立科	48	1300	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1300&year=&month=&day=&view=	平年日照時間(時間)	2164.8	183.1	182.3	195.5	206.1	216.3	161.5	169.1	200.0	149.8	157.6	171.3	172.4
長野県	浪合	48	1317	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1317&year=&month=&day=&view=	平年日照時間(時間)	1908.8	150.7	159.4	179.2	189.1	201.1	138.2	150.1	177.5	135.4	147.9	146.1	134.5
長野県	奈川	48	1312	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1312&year=&month=&day=&view=	平年日照時間(時間)	1759.5	108.7	127.1	157.4	174.9	195.6	148.4	152.0	176.8	140.6	147.9	125.7	105.1
長野県	辰野	48	1319	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1319&year=&month=&day=&view=	平年日照時間(時間)	2044.0	164.2	168.1	187.6	195.4	202.6	160.9	162.1	194.2	145.7	151.0	156.4	156.7
長野県	南信濃	48	1323	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1323&year=&month=&day=&view=	平年日照時間(時間)	2057.3	154.0	156.0	178.8	196.7	212.1	156.9	176.2	211.0	164.3	155.0	144.5	148.2
長野県	伊那	48	1445	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1445&year=&month=&day=&view=	平年日照時間(時間)	2094.2	162.2	166.5	187.7	197.2	206.2	158.9	167.6	207.5	158.8	165.3	156.4	151.6
山梨県	勝沼	49	0433	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0433&year=&month=&day=&view=	平年日照時間(時間)	2209.4	209.0	197.6	201.1	205.0	200.4	144.8	165.1	197.2	149.7	158.0	180.2	201.2
山梨県	山中	49	0438	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0438&year=&month=&day=&view=	平年日照時間(時間)	1884.1	172.3	158.6	170.8	186.6	189.8	134.5	157.8	185.4	114.3	117.4	141.3	155.2
山梨県	古関	49	0436	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0436&year=&month=&day=&view=	平年日照時間(時間)	2004.8	169.0	162.9	183.2	198.2	205.1	151.0	168.9	195.1	137.6	132.8	142.3	159.1
山梨県	南部	49	0439	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0439&year=&month=&day=&view=	平年日照時間(時間)	1833.9	178.6	163.3	159.4	173.0	170.6	117.1	128.0	165.3	125.1	131.6	150.5	171.5
山梨県	大月	49	0434	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0434&year=&month=&day=&view=	平年日照時間(時間)	2080.0	202.1	188.3	188.5	189.9	194.4	137.1	157.8	188.4	133.1	139.7	163.0	181.6
山梨県	韮崎	49	1024	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1024&year=&month=&day=&view=	平年日照時間(時間)	2170.5	199.5	183.9	194.3	208.0	204.7	152.2	166.7	201.2	147.3	153.4	173.2	186.1
山梨県	大泉	49	1023	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1023&year=&month=&day=&view=	平年日照時間(時間)	2249.2	205.7	196.3	205.7	211.9	210.7	158.1	163.0	194.2	150.2	166.3	187.0	195.6
山梨県	切石	49	1234	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1234&year=&month=&day=&view=	平年日照時間(時間)	2120.4	188.6	178.5	190.0	200.0	201.8	146.1	168.6	205.8	148.5	146.7	164.0	180.6
静岡県	御殿場	50	0441	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0441&year=&month=&day=&view=	平年日照時間(時間)	1733.9	173.7	155.4	151.6	163.2	155.4	103.6	118.6	157.7	115.7	129.7	147.1	165.7
静岡県	富士	50	0442	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0442&year=&month=&day=&view=	平年日照時間(時間)	1977.5	199.6	177.9	178.4	183.5	175.4	115.5	119.1	169.3	146.7	153.2	166.6	192.4
静岡県	川根本町	50	0445	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0445&year=&month=&day=&view=	平年日照時間(時間)	1993.9	193.0	179.6	187.7	185.8	177.5	119.1	142.4	171.1	131.1	152.0	168.0	185.4
静岡県	天竜	50	0451	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0451&year=&month=&day=&view=	平年日照時間(時間)	2163.4	200.0	186.4	198.4	198.6	192.4	135.4	159.2	204.3	154.9	163.4	176.1	194.2
静岡県	稲取	50	0457	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0457&year=&month=&day=&view=	平年日照時間(時間)	2139.1	189.4	180.5	182.9	194.0	192.1	130.1	165.8	218.8	167.9	161.1	167.1	189.5
静岡県	松崎	50	0456	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0456&year=&month=&day=&view=	平年日照時間(時間)	2096.4	185.4	175.4	180.1	192.4	194.7	135.3	161.5	211.3	163.1	158.2	161.7	178.2
静岡県	佐久間	50	0986	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0986&year=&month=&day=&view=	平年日照時間(時間)	1982.5	152.9	167.1	187.4	194.0	194.0	138.0	156.4	187.4	148.2	163.1	151.7	142.4
静岡県	清水	50	1243	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1243&year=&month=&day=&view=	平年日照時間(時間)	2126.8	209.0	186.0	186.6	191.0	184.7	127.2	148.0	197.9	156.4	156.6	169.9	201.1
静岡県	磐田	50	1244	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1244&year=&month=&day=&view=	平年日照時間(時間)	2242.9	197.4	187.6	195.5	200.3	203.4	147.8	182.3	238.0	168.8	162.2	170.6	188.9
静岡県	井川	50	1338	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1338&year=&month=&day=&view=	平年日照時間(時間)	1995.3	206.3	184.4	177.4	177.3	176.9	122.3	142.4	160.9	127.1	147.1	173.1	204.0
静岡県	菊川牧之原	50	1335	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1335&year=&month=&day=&view=	平年日照時間(時間)	2209.6	209.3	188.5	194.5	198.0	195.5	136.6	167.3	216.6	158.8	162.7	175.4	201.8
愛知県	豊田	51	0464	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0464&year=&month=&day=&view=	平年日照時間(時間)	2143.3	171.6	175.0	198.7	203.0	202.6	148.5	172.1	209.6	161.6	168.6	166.2	165.9
愛知県	岡崎	51	0467	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0467&year=&month=&day=&view=	平年日照時間(時間)	2081.0	172.0	165.5	191.5	193.5	194.2	136.7	164.8	210.8	159.6	162.2	162.8	167.4
愛知県	豊橋	51	0470	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0470&year=&month=&day=&view=	平年日照時間(時間)	2293.8	197.8	178.4	210.2	207.9	223.7	161.8	186.6	236.8	171.1	166.1	170.0	183.4
愛知県	稲武	51	0982	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0982&year=&month=&day=&view=	平年日照時間(時間)	1949.7	143.9	157.3	183.6	195.2	193.4	136.3	154.3	187.4	149.4	156.3	153.1	139.4
愛知県	南知多	51	0984	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0984&year=&month=&day=&view=	平年日照時間(時間)	2249.9	181.5	176.5	199.8	205.4	206.8	155.9	193.9	241.9	174.5	170.9	167.4	175.4
愛知県	蒲郡	51	1344	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1344&year=&month=&day=&view=	平年日照時間(時間)	2218.5	181.0	175.8	201.3	204.7	212.7	152.3	181.8	223.2	168.4	169.4	168.0	179.8
愛知県	愛西	51	1346	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1346&year=&month=&day=&view=	平年日照時間(時間)	2067.5	157.5	161.3	192.0	196.8	200.5	153.9	171.1	210.2	160.1	163.2	152.2	148.7
愛知県	新城	51	1541	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1541&year=&month=&day=&view=	平年日照時間(時間)	2171.7	191.1	176.5	205.2	202.8	210.0	145.3	161.4	204.9	162.4	163.2	170.3	178.6
愛知県	大府	51	1638	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1638&year=&month=&day=&view=	平年日照時間(時間)	2234.3	187.1	174.6	210.0	204.3	239.4	168.6	176.1	224.7	154.8	158.1	169.1	165.5
岐阜県	神岡	52	0473	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0473&year=&month=&day=&view=	平年日照時間(時間)	1714.7	78.3	105.0	144.3	177.0	205.7	165.2	162.0	196.9	144.6	143.8	116.3	79.9
岐阜県	萩原	52	0483	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0483&year=&month=&day=&view=	平年日照時間(時間)	1849.4	116.0	134.2	166.1	187.7	201.0	155.3	155.3	193.0	148.8	150.5	127.7	114.5
岐阜県	八幡	52	0485	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0485&year=&month=&day=&view=	平年日照時間(時間)	2040.0	139.1	154.2	185.9	197.5	210.8	167.5	170.8	204.9	161.3	168.0	146.1	131.8
岐阜県	金山	52	0487	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0487&year=&month=&day=&view=	平年日照時間(時間)	1975.8	143.5	159.6	187.7	190.0	196.5	151.1	156.3	190.1	152.1	161.4	147.8	141.2
岐阜県	樽見	52	0486	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0486&year=&month=&day=&view=	平年日照時間(時間)	1613.7	80.4	107.9	152.8	174.4	184.2	145.9	137.3	168.0	131.6	135.9	104.9	78.1
岐阜県	美濃加茂	52	0491	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0491&year=&month=&day=&view=	平年日照時間(時間)	2027.3	158.5	164.8	198.8	194.6	197.8	144.6	161.2	198.8	159.4	159.4	148.0	149.4
岐阜県	恵那	52	0493	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0493&year=&month=&day=&view=	平年日照時間(時間)	2024.4	153.3	159.9	186.3	192.7	195.7	147.8	164.2	199.5	158.7	163.6	157.0	146.6
岐阜県	関ケ原	52	0495	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0495&year=&month=&day=&view=	平年日照時間(時間)	1875.3	125.3	137.0	177.6	188.5	188.4	145.3	151.6	182.1	143.4	155.7	146.1	134.2
岐阜県	中津川	52	0494	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0494&year=&month=&day=&view=	平年日照時間(時間)	2077.9	160.8	160.9	195.3	191.2	230.3	157.3	167.8	195.3	160.1	164.4	154.6	137.3
岐阜県	大垣	52	0496	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0496&year=&month=&day=&view=	平年日照時間(時間)	1968.5	146.6	148.2	179.6	192.0	196.7	157.1	160.8	199.9	154.0	156.2	142.3	137.6
岐阜県	美濃	52	1057	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1057&year=&month=&day=&view=	平年日照時間(時間)	2115.4	159.3	170.9	196.9	205.9	207.6	158.8	164.8	203.5	165.3	172.7	159.1	151.3
岐阜県	多治見	52	1058	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1058&year=&month=&day=&view=	平年日照時間(時間)	2113.9	164.8	167.3	198.1	202.5	206.0	147.4	170.8	209.4	163.9	166.5	158.2	158.2
岐阜県	栃尾	52	1061	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1061&year=&month=&day=&view=	平年日照時間(時間)	1595.1	69.4	97.0	130.7	168.9	195.3	157.8	150.3	178.0	133.5	138.3	104.1	70.7
岐阜県	宮地	52	1066	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1066&year=&month=&day=&view=	平年日照時間(時間)	2025.4	150.2	161.3	186.9	197.5	196.6	146.0	155.5	185.4	160.3	167.3	158.2	147.3
岐阜県	長滝	52	1299	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1299&year=&month=&day=&view=	平年日照時間(時間)	1674.5	82.2	106.8	157.6	181.0	196.6	155.7	147.0	179.3	136.5	138.4	107.3	84.5
岐阜県	揖斐川	52	1301	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1301&year=&month=&day=&view=	平年日照時間(時間)	1951.7	136.9	147.3	183.7	196.7	197.5	149.7	156.9	192.4	155.5	160.3	143.4	131.7
岐阜県	六厩	52	1305	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1305&year=&month=&day=&view=	平年日照時間(時間)	1625.9	78.6	108.6	154.4	181.6	194.4	144.7	135.0	159.5	126.4	137.7	117.8	85.7
岐阜県	白川	52	1306	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1306&year=&month=&day=&view=	平年日照時間(時間)	1417.8	41.2	62.1	105.0	160.8	196.9	150.6	149.4	175.1	125.0	121.3	88.8	47.0
岐阜県	河合	52	1308	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1308&year=&month=&day=&view=	平年日照時間(時間)	1481.7	48.3	73.3	124.2	174.6	201.1	153.2	151.3	173.0	124.9	118.8	87.6	51.5
岐阜県	宮之前	52	1311	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1311&year=&month=&day=&view=	平年日照時間(時間)	1693.5	87.6	108.0	146.4	177.3	200.9	152.1	153.1	179.1	139.0	142.3	118.9	88.0
岐阜県	黒川	52	1313	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1313&year=&month=&day=&view=	平年日照時間(時間)	2124.6	162.0	169.5	195.3	202.3	222.3	163.3	167.0	199.1	162.4	172.6	163.5	145.5
三重県	桑名	53	0500	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0500&year=&month=&day=&view=	平年日照時間(時間)	2093.6	159.8	158.3	188.5	194.3	199.9	154.2	175.2	218.6	163.3	167.1	157.8	156.7
三重県	亀山	53	0503	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0503&year=&month=&day=&view=	平年日照時間(時間)	1973.7	145.6	142.9	176.3	191.1	196.4	145.1	163.9	195.1	149.8	158.1	154.3	155.3
三重県	粥見	53	0510	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0510&year=&month=&day=&view=	平年日照時間(時間)	1875.0	153.3	139.1	172.2	182.8	185.8	124.5	152.2	184.6	138.2	144.2	146.2	151.8
三重県	小俣	53	0509	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0509&year=&month=&day=&view=	平年日照時間(時間)	2059.8	173.1	163.3	182.2	190.5	191.1	137.3	174.8	208.2	150.1	157.9	159.4	174.7
三重県	鳥羽	53	1230	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1230&year=&month=&day=&view=	平年日照時間(時間)	2128.7	180.6	167.6	191.4	194.9	199.4	148.9	182.9	215.6	152.1	158.3	160.2	176.9
三重県	紀伊長島	53	1349	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1349&year=&month=&day=&view=	平年日照時間(時間)	2057.9	193.1	172.7	189.8	194.3	183.3	128.2	161.9	189.7	143.9	144.7	164.9	191.5
三重県	南伊勢	53	1258	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1258&year=&month=&day=&view=	平年日照時間(時間)	2094.2	181.6	172.5	189.5	194.2	193.0	137.6	169.1	203.3	147.0	157.4	163.2	185.6
三重県	熊野新鹿	53	1532	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1532&year=&month=&day=&view=	平年日照時間(時間)	2124.3	194.6	176.0	204.2	199.3	196.5	134.1	168.0	205.7	147.6	143.5	167.7	187.1
新潟県	村上	54	0515	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0515&year=&month=&day=&view=	平年日照時間(時間)	1499.4	33.2	55.8	112.7	165.3	193.0	179.5	158.2	201.2	147.2	131.3	80.8	41.2
新潟県	両津	54	0518	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0518&year=&month=&day=&view=	平年日照時間(時間)	1735.7	52.9	79.1	140.7	190.9	216.5	185.1	177.9	219.5	159.9	150.9	99.3	56.9
新潟県	新津	54	0521	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0521&year=&month=&day=&view=	平年日照時間(時間)	1564.0	53.7	74.5	123.2	169.5	199.3	167.4	153.7	199.7	145.8	133.2	89.9	57.6
新潟県	巻	54	0522	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0522&year=&month=&day=&view=	平年日照時間(時間)	1530.7	47.9	71.2	129.9	171.5	195.0	174.9	157.8	182.4	139.1	126.0	85.4	49.6
新潟県	寺泊	54	0524	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0524&year=&month=&day=&view=	平年日照時間(時間)	1675.3	46.1	76.8	140.9	187.3	212.3	194.7	160.1	216.9	168.0	141.4	86.5	49.5
新潟県	津川	54	0527	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0527&year=&month=&day=&view=	平年日照時間(時間)		40.6	55.6	104.1	162.9	197.9	168.5	151.3	194.6	140.1	112.7	80.0	46.3
新潟県	三条	54	0525	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0525&year=&month=&day=&view=	平年日照時間(時間)	1517.8	41.1	66.5	123.4	167.9	196.4	160.6	148.4	195.7	143.7	136.0	88.0	50.1
新潟県	柏崎	54	0532	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0532&year=&month=&day=&view=	平年日照時間(時間)	1601.6	38.9	63.9	126.1	184.1	212.4	170.6	167.2	216.1	147.9	133.1	91.5	52.5
新潟県	長岡	54	0529	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0529&year=&month=&day=&view=	平年日照時間(時間)	1493.9	37.3	60.6	117.9	170.8	201.3	155.4	143.9	193.5	141.0	132.4	88.3	49.3
新潟県	小出	54	0534	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0534&year=&month=&day=&view=	平年日照時間(時間)	1405.6	37.9	57.8	93.7	151.3	187.0	143.5	138.8	183.0	133.9	127.5	97.0	54.3
新潟県	十日町	54	0537	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0537&year=&month=&day=&view=	平年日照時間(時間)	1527.5	45.7	66.6	109.9	169.1	205.8	158.1	148.6	191.9	137.8	130.1	100.9	62.9
新潟県	安塚	54	0536	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0536&year=&month=&day=&view=	平年日照時間(時間)	1444.1	42.2	61.8	107.9	163.7	193.7	142.1	136.8	181.4	129.3	126.8	101.3	61.1
新潟県	糸魚川	54	0539	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0539&year=&month=&day=&view=	平年日照時間(時間)	1611.5	52.9	85.2	135.4	178.8	205.3	160.4	159.2	195.2	138.9	133.9	99.7	66.6
新潟県	能生	54	0540	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0540&year=&month=&day=&view=	平年日照時間(時間)	1478.3	41.3	70.3	118.9	175.2	198.5	142.7	140.0	185.8	129.2	126.9	96.7	57.2
新潟県	津南	54	0543	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0543&year=&month=&day=&view=	平年日照時間(時間)	1447.0	53.1	71.4	101.1	157.3	196.2	145.5	136.6	178.6	124.7	120.0	99.2	69.5
新潟県	粟島	54	0995	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0995&year=&month=&day=&view=	平年日照時間(時間)	1763.1	52.1	75.2	140.4	195.1	222.5	203.8	183.8	226.5	169.1	145.9	91.8	53.9
新潟県	湯沢	54	0544	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0544&year=&month=&day=&view=	平年日照時間(時間)	1346.7	45.8	62.3	95.2	149.0	189.4	140.1	129.1	164.1	111.7	107.6	88.9	63.5
新潟県	羽茂	54	0996	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0996&year=&month=&day=&view=	平年日照時間(時間)	1667.8	56.8	80.6	143.3	185.4	205.4	172.8	164.1	202.8	148.7	146.5	103.7	57.8
新潟県	守門	54	0997	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0997&year=&month=&day=&view=	平年日照時間(時間)	1336.4	31.3	49.4	83.2	140.5	182.3	141.2	134.1	179.4	134.8	120.7	88.3	44.7
新潟県	関山	54	0998	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0998&year=&month=&day=&view=	平年日照時間(時間)	1430.5	58.1	76.5	110.4	163.4	192.3	131.1	122.1	161.0	114.5	119.2	102.2	71.0
新潟県	下関	54	1060	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1060&year=&month=&day=&view=	平年日照時間(時間)	1369.1	26.7	43.9	91.9	151.3	185.5	160.9	143.8	189.0	141.5	120.9	75.5	38.1
新潟県	大潟	54	1302	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1302&year=&month=&day=&view=	平年日照時間(時間)	1639.8	44.3	69.6	131.1	186.5	208.7	166.8	168.5	210.4	149.8	137.0	95.6	59.7
新潟県	弾崎	54	1315	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1315&year=&month=&day=&view=	平年日照時間(時間)	1723.5	46.1	77.7	149.8	200.1	218.7	189.0	171.9	215.7	159.9	149.2	92.0	51.0
新潟県	中条	54	1318	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1318&year=&month=&day=&view=	平年日照時間(時間)	1516.9	30.7	52.0	113.2	168.8	200.3	177.9	160.0	201.0	150.4	128.4	82.0	41.8
富山県	魚津	55	0547	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0547&year=&month=&day=&view=	平年日照時間(時間)	1593.5	60.8	87.6	134.0	169.8	195.0	147.5	147.0	201.4	141.0	141.9	99.3	62.8
富山県	朝日	55	0546	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0546&year=&month=&day=&view=	平年日照時間(時間)	1632.6	49.5	79.2	130.2	179.4	205.1	164.2	160.7	215.3	148.9	141.9	96.1	56.6
富山県	砺波	55	0552	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0552&year=&month=&day=&view=	平年日照時間(時間)	1581.5	58.5	83.6	135.0	173.6	199.9	142.9	146.1	193.4	131.3	138.2	103.9	65.8
