Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
新潟県	柏崎	54	0532	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0532&year=&month=&day=&view=	平年降水量(mm)	2411.3	288.4	169.3	148.6	109.1	100.9	140.6	221.5	176.4	180.5	198.7	321.0	356.2
新潟県	長岡	54	0529	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0529&year=&month=&day=&view=	平年降水量(mm)	2349.3	294.4	165.5	140.8	103.7	97.8	136.9	235.0	163.9	165.6	184.6	289.0	372.2
新潟県	小出	54	0534	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0534&year=&month=&day=&view=	平年降水量(mm)	2635.1	369.3	248.9	187.0	123.5	117.1	158.6	269.8	178.3	162.3	182.7	247.7	389.9
新潟県	十日町	54	0537	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0537&year=&month=&day=&view=	平年降水量(mm)	2537.0	392.4	262.2	177.7	111.2	100.5	135.6	220.9	183.3	168.7	167.4	233.7	397.8
新潟県	安塚	54	0536	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0536&year=&month=&day=&view=	平年降水量(mm)	2696.3	387.3	229.5	172.8	114.1	109.3	150.0	213.4	194.0	202.9	207.8	286.5	411.5
新潟県	糸魚川	54	0539	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0539&year=&month=&day=&view=	平年降水量(mm)	2901.5	354.8	225.5	204.5	135.1	120.5	168.0	237.8	223.3	251.4	232.4	341.0	407.4
新潟県	能生	54	0540	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0540&year=&month=&day=&view=	平年降水量(mm)	3223.5	387.3	233.3	208.1	136.8	124.6	174.3	243.4	237.9	281.9	293.6	404.4	474.4
新潟県	津南	54	0543	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0543&year=&month=&day=&view=	平年降水量(mm)	1954.0	234.1	146.9	119.3	88.8	97.6	130.4	199.9	172.9	181.2	165.3	161.1	241.3
新潟県	粟島	54	0995	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0995&year=&month=&day=&view=	平年降水量(mm)	1602.8	138.2	92.4	93.3	85.6	95.5	111.8	190.0	154.7	156.1	155.3	156.1	170.5
新潟県	湯沢	54	0544	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0544&year=&month=&day=&view=	平年降水量(mm)	2301.9	314.9	213.3	165.4	109.6	99.7	135.3	214.3	204.5	175.5	177.7	194.7	309.3
新潟県	羽茂	54	0996	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0996&year=&month=&day=&view=	平年降水量(mm)	1721.7	164.0	109.5	107.2	98.7	98.0	129.6	210.9	143.8	142.7	138.2	173.0	206.3
新潟県	守門	54	0997	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0997&year=&month=&day=&view=	平年降水量(mm)	3105.4	446.0	295.0	222.4	141.5	125.5	169.7	311.0	213.2	181.8	198.6	318.2	470.9
新潟県	関山	54	0998	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0998&year=&month=&day=&view=	平年降水量(mm)	1924.4	284.2	178.6	127.8	74.2	81.4	118.6	179.9	150.0	160.8	151.9	142.5	256.6
新潟県	下関	54	1060	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1060&year=&month=&day=&view=	平年降水量(mm)	2687.2	311.9	200.9	168.9	142.1	138.8	162.6	280.4	207.3	183.4	223.6	313.7	370.9
新潟県	赤谷	54	1111	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1111&year=&month=&day=&view=	平年降水量(mm)	3252.0	384.8	261.3	223.3	175.7	149.0	192.7	345.1	250.5	202.7	240.0	376.4	450.6
新潟県	小国	54	1154	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1154&year=&month=&day=&view=	平年降水量(mm)	2829.8	415.3	249.4	183.3	118.3	105.5	145.3	235.3	180.8	181.0	215.3	349.2	476.8
新潟県	松代	54	1155	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1155&year=&month=&day=&view=	平年降水量(mm)	2815.5	452.7	286.4	198.4	123.5	109.4	150.9	227.8	197.3	177.5	195.1	275.2	454.5
新潟県	高根	54	1256	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1256&year=&month=&day=&view=	平年降水量(mm)	3214.9	383.0	268.6	209.6	172.5	175.4	197.1	328.3	244.4	206.5	261.4	345.0	424.7
新潟県	平岩	54	1297	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1297&year=&month=&day=&view=	平年降水量(mm)	2825.3	423.2	308.1	238.3	133.3	112.1	165.5	217.4	200.8	214.3	199.5	235.0	386.7
新潟県	大潟	54	1302	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1302&year=&month=&day=&view=	平年降水量(mm)	2321.7	293.1	173.4	143.5	93.4	88.4	140.3	208.7	160.7	187.0	180.4	296.0	358.0
新潟県	弾崎	54	1315	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1315&year=&month=&day=&view=	平年降水量(mm)	1711.6	133.1	94.3	101.0	104.1	112.2	127.2	216.2	154.0	152.5	161.1	167.7	180.9
新潟県	中条	54	1318	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1318&year=&month=&day=&view=	平年降水量(mm)	2331.2	266.6	172.5	143.8	120.3	126.8	143.8	241.4	189.0	172.7	190.6	255.9	304.5
新潟県	大湯	54	1370	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1370&year=&month=&day=&view=	平年降水量(mm)	3078.4	413.7	288.5	221.9	154.3	149.3	186.5	309.8	233.4	196.2	216.3	286.4	441.9
新潟県	三面	54	1369	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1369&year=&month=&day=&view=	平年降水量(mm)	2718.6	285.8	189.2	168.3	149.1	158.4	176.9	303.6	226.0	197.4	230.6	302.3	327.2
新潟県	塩沢	54	1395	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1395&year=&month=&day=&view=	平年降水量(mm)	2266.0	343.0	225.8	158.1	102.0	93.2	123.0	215.5	183.6	158.2	157.5	181.9	324.3
新潟県	宮寄上	54	1398	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1398&year=&month=&day=&view=	平年降水量(mm)	2929.2	348.9	220.7	203.8	145.7	141.7	180.2	331.8	226.5	189.4	224.3	325.9	393.1
新潟県	樽本	54	1424	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1424&year=&month=&day=&view=	平年降水量(mm)	1957.0	276.8	189.3	143.0	85.5	87.1	120.4	176.9	147.6	167.7	148.4	142.4	254.8
新潟県	川谷	54	1426	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1426&year=&month=&day=&view=	平年降水量(mm)	3163.9	437.2	278.2	209.4	139.4	128.8	176.9	265.6	208.3	215.4	253.2	373.0	502.8
新潟県	筒方	54	1427	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1427&year=&month=&day=&view=	平年降水量(mm)	2477.9	380.6	229.7	159.9	97.2	95.8	136.7	198.1	192.1	201.6	201.5	243.6	357.8
新潟県	室谷	54	1444	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1444&year=&month=&day=&view=	平年降水量(mm)	3212.3	421.1	271.2	241.3	151.4	122.3	188.9	370.0	248.1	181.6	225.6	344.8	445.7
富山県	魚津	55	0547	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0547&year=&month=&day=&view=	平年降水量(mm)	2588.3	254.7	165.5	176.8	161.4	154.0	180.9	276.1	206.9	233.6	203.5	255.1	304.6
富山県	朝日	55	0546	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0546&year=&month=&day=&view=	平年降水量(mm)	2748.7	279.1	184.7	194.3	167.6	155.0	188.4	253.4	214.5	242.4	228.0	309.2	350.0
新潟県	松浜	54	1469	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1469&year=&month=&day=&view=	平年降水量(mm)	1623.1	127.7	82.6	99.1	94.4	84.8	101.6	230.8	142.6	131.5	150.6	181.2	215.7
富山県	砺波	55	0552	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0552&year=&month=&day=&view=	平年降水量(mm)	2228.2	239.7	151.5	143.1	115.8	110.0	167.7	227.7	201.1	214.0	168.2	220.2	269.3
富山県	上市	55	0553	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0553&year=&month=&day=&view=	平年降水量(mm)	3020.7	293.5	209.9	217.5	190.7	198.3	230.5	334.2	263.0	260.7	229.7	273.0	319.8
富山県	南砺高宮	55	0554	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0554&year=&month=&day=&view=	平年降水量(mm)	2597.3	321.9	204.8	180.3	135.7	117.5	182.6	231.6	203.5	221.7	184.4	261.7	351.9
富山県	八尾	55	0555	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0555&year=&month=&day=&view=	平年降水量(mm)	2577.3	299.6	200.8	182.1	132.2	115.9	180.6	255.3	220.9	251.0	183.2	237.9	317.8
富山県	氷見	55	1309	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1309&year=&month=&day=&view=	平年降水量(mm)	2156.5	242.3	143.4	135.6	116.5	110.2	156.5	229.3	184.5	192.2	142.3	217.3	274.4
富山県	宇奈月	55	1412	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1412&year=&month=&day=&view=	平年降水量(mm)	3586.9	366.9	260.7	277.1	234.2	213.4	248.4	360.5	266.8	289.3	281.0	359.4	429.3
富山県	大山	55	1414	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1414&year=&month=&day=&view=	平年降水量(mm)	2325.7	226.8	152.4	154.8	135.2	130.0	181.8	266.5	213.7	228.2	182.6	207.4	240.1
富山県	立山芦峅	55	1621	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1621&year=&month=&day=&view=	平年降水量(mm)	3072.9	291.7	206.2	217.5	184.2	163.4	215.0	361.3	278.0	274.1	283.4	236.8	355.5
富山県	猪谷	55	1455	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1455&year=&month=&day=&view=	平年降水量(mm)	2331.1	224.6	141.8	173.4	143.9	135.9	157.7	263.2	210.1	225.9	202.3	213.3	251.6
富山県	五箇山	55	1553	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1553&year=&month=&day=&view=	平年降水量(mm)	2899.4	358.4	250.2	230.3	146.4	122.6	164.7	291.8	235.0	229.8	221.3	239.5	414.7
富山県	秋ヶ島	55	1533	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1533&year=&month=&day=&view=	平年降水量(mm)	2132.0	196.4	136.9	140.1	120.3	104.8	154.9	255.2	203.3	204.7	163.6	194.9	256.9
石川県	珠洲	56	0560	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0560&year=&month=&day=&view=	平年降水量(mm)	2019.3	226.0	140.6	129.2	106.6	98.4	141.7	193.9	165.7	184.9	152.7	200.5	279.2
石川県	門前	56	0562	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0562&year=&month=&day=&view=	平年降水量(mm)	1775.6	150.5	99.9	108.4	109.4	111.3	149.4	190.4	164.8	178.3	143.9	167.8	195.5
石川県	志賀	56	0564	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0564&year=&month=&day=&view=	平年降水量(mm)	1775.0	152.6	101.5	105.7	105.2	107.6	151.9	203.8	172.5	173.9	134.7	170.9	197.7
石川県	七尾	56	0565	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0565&year=&month=&day=&view=	平年降水量(mm)	2117.0	207.4	126.3	139.1	126.0	120.0	168.5	222.7	183.0	206.5	156.7	205.7	255.1
石川県	羽咋	56	0566	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0566&year=&month=&day=&view=	平年降水量(mm)	2110.7	212.7	129.6	129.3	122.5	127.4	156.4	225.8	188.7	195.3	153.1	205.3	264.6
石川県	かほく	56	0567	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0567&year=&month=&day=&view=	平年降水量(mm)	2117.4	210.9	125.8	129.4	121.5	123.5	167.5	221.9	186.2	213.7	154.9	209.5	252.7
石川県	医王山	56	0570	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0570&year=&month=&day=&view=	平年降水量(mm)						150.7	181.0	270.9	226.9	267.5	239.3		
石川県	加賀中津原	56	0571	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0571&year=&month=&day=&view=	平年降水量(mm)	3085.5	375.3	223.2	221.0	177.9	179.3	202.5	296.3	214.6	275.8	222.2	286.2	411.3
石川県	白山河内	56	0973	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0973&year=&month=&day=&view=	平年降水量(mm)	2901.4	340.5	210.2	195.6	167.7	162.2	208.7	290.8	224.4	235.6	215.8	277.9	372.1
石川県	小松	56	1324	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=1324&year=&month=&day=&view=	平年降水量(mm)	2230.2	251.3	147.7	144.3	129.3	127.3	151.0	218.9	152.0	214.6	171.6	219.4	282.5
石川県	三井	56	1544	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=1544&year=&month=&day=&view=	平年降水量(mm)	2103.4	167.2	120.2	132.7	128.6	101.7	172.2	241.4	200.5	190.1	157.6	193.4	264.8
石川県	宝達志水	56	1545	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=1545&year=&month=&day=&view=	平年降水量(mm)						122.4	158.7	251.6	205.7	210.8	167.3		
福井県	大野	57	0573	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0573&year=&month=&day=&view=	平年降水量(mm)	2290.5	249.7	163.2	161.1	142.6	144.8	168.3	274.4	183.9	195.5	151.9	181.1	274.1
石川県	白山白峰	56	1171	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=1171&year=&month=&day=&view=	平年降水量(mm)	2958.3	325.7	230.6	215.7	182.0	177.7	229.5	340.8	247.5	244.1	195.0	241.7	341.5
福井県	今庄	57	0577	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0577&year=&month=&day=&view=	平年降水量(mm)	2608.2	317.9	187.1	177.5	145.8	151.8	173.8	254.9	182.0	224.5	182.7	229.9	380.4
福井県	三国	57	1071	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1071&year=&month=&day=&view=	平年降水量(mm)	2079.2	206.9	123.6	138.3	125.0	139.8	155.4	228.4	147.1	218.2	159.8	182.8	253.9
福井県	小浜	57	0579	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0579&year=&month=&day=&view=	平年降水量(mm)	2018.7	217.6	156.6	135.4	108.4	137.9	137.8	180.7	157.1	234.4	179.9	160.0	222.6
福井県	美山	57	0974	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0974&year=&month=&day=&view=	平年降水量(mm)	2454.4	293.7	190.4	182.7	152.4	148.2	162.9	269.9	167.2	202.7	165.0	203.4	316.1
福井県	勝山	57	1226	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1226&year=&month=&day=&view=	平年降水量(mm)	2281.5	224.5	138.4	154.2	150.0	159.7	180.0	291.4	195.6	195.0	148.4	180.0	260.2
福井県	九頭竜	57	1382	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1382&year=&month=&day=&view=	平年降水量(mm)	2701.9	241.0	172.1	193.3	184.3	188.2	223.7	353.7	236.3	283.2	183.1	189.2	271.8
福井県	越廼	57	1316	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1316&year=&month=&day=&view=	平年降水量(mm)	2169.4	218.4	139.8	156.6	143.0	157.6	157.8	225.7	146.7	230.2	166.1	173.6	253.8
福井県	春江	57	1537	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1537&year=&month=&day=&view=	平年降水量(mm)	2029.9	180.7	112.4	129.5	125.5	136.3	139.8	241.4	148.8	225.3	157.0	167.2	278.5
福井県	美浜	57	1010	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1010&year=&month=&day=&view=	平年降水量(mm)	2196.2	257.1	161.9	148.1	122.6	141.0	143.1	192.7	175.1	226.3	162.7	170.7	297.3
福井県	武生	57	1565	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1565&year=&month=&day=&view=	平年降水量(mm)	2296.5	260.4	168.5	165.7	147.3	135.9	146.3	248.5	137.3	223.4	164.2	176.6	352.9
福井県	大飯	57	1454	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1454&year=&month=&day=&view=	平年降水量(mm)	2070.2	213.0	152.0	149.1	116.2	139.2	142.0	168.4	160.6	248.3	198.1	175.9	209.3
滋賀県	今津	60	0580	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0580&year=&month=&day=&view=	平年降水量(mm)	1946.9	192.5	144.2	139.9	126.6	167.0	175.1	225.5	142.2	194.4	148.5	112.9	178.1
滋賀県	近江八幡	60	0584	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0584&year=&month=&day=&view=	平年降水量(mm)	1547.3	85.2	86.6	113.6	118.5	149.3	189.0	197.1	142.6	167.6	140.1	79.3	78.3
滋賀県	土山	60	0587	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0587&year=&month=&day=&view=	平年降水量(mm)	1640.3	65.6	74.7	109.1	112.5	150.1	197.0	207.3	181.8	233.2	156.8	73.9	62.6
滋賀県	東近江	60	0963	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0963&year=&month=&day=&view=	平年降水量(mm)	1440.5	77.7	82.2	105.8	102.9	130.7	181.0	181.7	123.1	167.0	142.0	74.4	72.0
滋賀県	長浜	60	0976	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0976&year=&month=&day=&view=	平年降水量(mm)	1627.4	137.2	104.4	111.3	108.3	138.0	164.7	218.3	125.1	160.3	131.5	94.8	137.9
滋賀県	信楽	60	0964	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0964&year=&month=&day=&view=	平年降水量(mm)	1534.6	60.2	68.9	114.9	114.3	143.1	204.8	202.2	159.6	186.7	154.7	76.0	60.5
滋賀県	南小松	60	1083	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=1083&year=&month=&day=&view=	平年降水量(mm)	1904.1	128.0	124.3	140.9	144.3	180.9	225.6	239.9	162.3	192.6	154.5	101.6	112.9
滋賀県	大津	60	0586	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0586&year=&month=&day=&view=	平年降水量(mm)	1566.6	56.8	69.7	117.9	125.6	156.9	217.7	211.8	159.5	172.0	149.1	79.3	60.2
京都府	峰山	61	0588	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0588&year=&month=&day=&view=	平年降水量(mm)	1957.3	230.6	154.3	139.4	103.4	122.6	139.0	183.4	131.0	212.2	153.0	151.5	236.9
滋賀県	柳ケ瀬	60	1087	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=1087&year=&month=&day=&view=	平年降水量(mm)	2809.4	328.0	226.9	203.6	169.4	194.6	213.7	301.7	187.8	237.2	181.0	205.7	361.4
滋賀県	米原	60	1524	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=1524&year=&month=&day=&view=	平年降水量(mm)	1735.6	115.0	93.5	112.4	115.1	132.5	168.5	272.2	153.2	193.7	149.6	84.9	129.5
滋賀県	朽木平良	60	1578	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=1578&year=&month=&day=&view=	平年降水量(mm)	2515.4	238.8	182.0	196.5	154.1	172.5	204.8	319.1	204.6	264.6	224.8	138.9	213.8
京都府	福知山	61	0593	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0593&year=&month=&day=&view=	平年降水量(mm)	1623.8	103.9	96.5	115.4	114.1	137.5	163.9	197.5	166.7	214.1	149.6	82.9	89.5
京都府	園部	61	0596	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0596&year=&month=&day=&view=	平年降水量(mm)	1570.2	60.8	78.4	115.2	117.4	129.8	166.5	205.3	159.5	200.3	162.9	72.9	77.6
京都府	宮津	61	0589	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0589&year=&month=&day=&view=	平年降水量(mm)	1917.8	202.9	150.4	136.4	111.9	132.8	146.1	199.9	142.1	226.9	156.1	124.0	188.5
京都府	京田辺	61	0598	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0598&year=&month=&day=&view=	平年降水量(mm)	1429.8	51.0	63.4	108.0	106.8	141.0	204.2	181.5	152.3	156.9	140.0	74.0	56.9
京都府	京北	61	0928	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0928&year=&month=&day=&view=	平年降水量(mm)	1648.2	102.3	98.8	117.5	107.6	140.8	176.1	218.8	162.6	197.1	147.6	86.1	93.1
京都府	間人	61	0965	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0965&year=&month=&day=&view=	平年降水量(mm)	1899.1	222.1	125.4	123.7	99.3	120.4	141.8	170.6	117.7	198.0	138.9	154.7	264.9
京都府	本庄	61	0966	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0966&year=&month=&day=&view=	平年降水量(mm)	1654.7	119.7	111.9	125.3	110.9	139.4	162.4	192.4	143.7	195.7	153.0	95.2	108.3
京都府	長岡京	61	1025	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1025&year=&month=&day=&view=	平年降水量(mm)	1559.1	50.3	65.1	115.4	123.5	159.0	217.5	217.7	148.1	177.2	150.2	78.9	56.1
京都府	睦寄	61	1160	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1160&year=&month=&day=&view=	平年降水量(mm)	1983.1	190.6	154.8	153.0	115.2	141.8	152.9	196.1	148.8	229.5	189.6	140.5	170.2
京都府	綾部	61	1380	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1380&year=&month=&day=&view=	平年降水量(mm)	1604.3	103.7	97.9	114.4	109.3	137.8	159.1	189.0	146.9	210.9	152.3	90.2	92.8
京都府	須知	61	1378	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1378&year=&month=&day=&view=	平年降水量(mm)	1489.6	76.5	81.7	111.2	106.5	139.3	170.1	178.9	143.1	185.9	140.3	78.7	77.5
京都府	坂浦	61	1641	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1641&year=&month=&day=&view=	平年降水量(mm)							166.4	272.1	203.6	304.8	231.0	106.6	200.2
京都府	美山	61	1303	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1303&year=&month=&day=&view=	平年降水量(mm)	1808.3	140.3	128.5	139.5	121.9	149.7	177.1	205.1	148.8	202.3	161.7	107.3	126.3
京都府	三和	61	1383	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1383&year=&month=&day=&view=	平年降水量(mm)	1616.0	91.8	94.4	119.4	113.2	129.8	168.4	190.1	152.3	217.7	153.6	88.9	85.8
大阪府	豊中	62	0602	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0602&year=&month=&day=&view=	平年降水量(mm)	1326.3	44.4	59.3	97.1	98.2	137.4	180.1	182.6	122.8	159.2	127.1	68.5	49.6
大阪府	能勢	62	0600	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0600&year=&month=&day=&view=	平年降水量(mm)	1483.1	49.9	61.5	100.6	111.0	145.7	181.2	213.0	154.5	192.4	142.8	72.8	57.8
大阪府	生駒山	62	0604	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0604&year=&month=&day=&view=	平年降水量(mm)	1527.7	52.2	64.8	111.8	114.2	161.3	213.6	199.2	146.4	166.5	155.4	81.6	60.6
大阪府	河内長野	62	0605	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0605&year=&month=&day=&view=	平年降水量(mm)	1439.6	58.0	71.7	117.4	107.1	139.2	180.2	167.8	116.1	164.6	168.2	87.1	63.9
大阪府	熊取	62	0606	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0606&year=&month=&day=&view=	平年降水量(mm)	1332.5	50.6	62.6	107.5	102.1	138.0	167.7	162.1	97.7	157.8	151.0	84.3	59.9
大阪府	堺	62	1062	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=1062&year=&month=&day=&view=	平年降水量(mm)	1232.9	48.3	57.8	97.8	92.2	126.7	164.1	154.2	87.3	139.0	139.3	74.6	51.9
大阪府	枚方	62	1065	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=1065&year=&month=&day=&view=	平年降水量(mm)	1389.5	49.8	61.6	106.2	102.4	139.1	194.2	183.8	142.5	158.6	136.7	70.5	53.0
